Nom;Ville;Note Google;Nombre d'avis;Téléphone;Email;Site Web;Adresse;Code Postal;Place ID
Bonazza;Grenoble;"4,8";10;04 76 09 60 60;contact@bonazza.fr;http://www.bonazza.fr/;"20 Rue Prosper Mérimée, 38100 Grenoble";38100;0x478af4be4b53d6ff:0x3dd05984afcfb0d6
Electro-Claires : Climatisation | Chauffage | Electricien | Plombier (Grenoble & alentours);Grenoble;"4,6";137;04 76 96 38 30;contact@electroclaires.fr;https://www.electroclaires.fr/;"14 Rue Leconte de Lisle, 38100 Grenoble";38100;0x478af4bfb7384371:0x950bb30bebc8626d
CTEG;Grenoble;"5,0";33;07 62 02 78 35;cteg.contact@gmail.com;https://ctegelec.fr/;"5 Chem. de Bel air, 38320 Eybens";38320;0x478a8b6044b7136b:0xf390f8d4a71fa0be
SO NERGIE - Électricité & Borne de Recharge;Dijon;"5,0";123;07 60 42 73 96;contact@so-nergie.com;https://so-nergie.fr/;"ESPACE GREVIN, 82 Rue du Faubourg Raines, 21000 Dijon";21000;0x47f29d2a00546597:0xb0ced00e9240f18b
Dijon Électricité & Services;Dijon;"4,9";81;03 73 27 51 24;contact@dijon-electricite.com;https://dijon-electricite.com/;"1705 Rue de l'Aviation, 21600 Ouges";21600;0x47f29f780e9bbc91:0x108c7590082db27a
ISK ELEC;Dijon;"5,0";11;07 49 55 31 21;isk.elec21@gmail.com;https://isk-elec-dijon.fr/;"7 Rue Dr Stein, 21000 Dijon";21000;0x47ed61c90d19d7dd:0x9f1bd1f8e84abf33
Electricité Générale Boch EURL;Dijon;"4,1";22;03 80 65 38 60;mail@mail.com;http://www.boch-electricite.fr/;"47 Rue de Mirande, 21000 Dijon";21000;0x47f29e74c824254d:0xeba972dae2cd7253
"Les Électriciens Dijonnais // Electriciens Experts à Dijon - Rénovation et Installation Électrique, Dépannage, Bornes VE";Dijon;"5,0";34;06 27 70 24 32;contact@elecdijon.fr;https://elecdijon.fr/;"57 Rte des Grands Crus, 21160 Marsannay-la-Côte";21160;0x47f29d87f2c98a6b:0xbda25f4886ac5222
id-Oz;Dijon;"4,9";45;06 50 86 27 41;contact@id-oz.fr;https://id-oz.fr/;"11 Rue de l'Ingénieur Bertin, 21600 Longvic";21600;0x47ed628211bfe5ff:0xc9ebb44cfc822d82
Dem’s Elec – Électricien à Dijon | Recharge bornes véhicule | Panneau solaire | Télécoms;Dijon;"4,8";75;06 98 54 12 88;contact@demselec.com;http://www.demselec.com/;"9007 ZAE de la boulouze, 21110 Fauverney";21110;0x47f29f15336f2fc1:0xf5708fd0723733b5
DCE-21 Ste Marie sur Ouche;Dijon;"4,7";37;07 66 65 47 70;dcedomotique@gmail.com;https://dce-21-domotique.fr/;"296 Grande Rue, 21410 Sainte-Marie-sur-Ouche";21410;0x47f281f1bf1692a9:0xa247141dbeb8acba
Electricité - Domotique - Climatisation à Dijon | Entreprise TOMEC;Dijon;"4,7";37;07 66 65 47 70;dcedomotique@gmail.com;https://dce-21-domotique.fr/;"296 Grande Rue, 21410 Sainte-Marie-sur-Ouche";21410;0x47ed639b1d429095:0xd1de6b3f8b6dc9dc
Fredelec Sarl;Dijon;"4,7";37;07 66 65 47 70;dcedomotique@gmail.com;https://dce-21-domotique.fr/;"296 Grande Rue, 21410 Sainte-Marie-sur-Ouche";21410;0x47f29da654411b57:0xa4f613da441cd88d
LAPIERRE électricité - Dijon;Dijon;"4,7";37;07 66 65 47 70;dcedomotique@gmail.com;https://dce-21-domotique.fr/;"296 Grande Rue, 21410 Sainte-Marie-sur-Ouche";21410;0x47f29f47cd59f333:0x8050b9b09e4e649b
Multi Prises;Dijon;"4,7";37;07 66 65 47 70;dcedomotique@gmail.com;https://dce-21-domotique.fr/;"296 Grande Rue, 21410 Sainte-Marie-sur-Ouche";21410;0x47f29d9ebb1a600f:0x548e07cfa9255f29
Durable Elec - Électricien Angers (49);Angers;"4,8";82;07 81 42 64 65;contact@travauxdurables.fr;http://www.durableelec.fr/;"25 Rue Lenepveu, 49100 Angers";49100;0x4808791e691bbf9f:0xd54baff0e75fa535
ALITECH - Électricien Angers;Angers;"5,0";36;07 64 44 76 61;contact@e-alitech.fr;https://www.e-alitech.fr/;"65 Rue des Artilleurs, 49100 Angers";49100;0x84892b94ff70e1bd:0xf858d515276c2d33
EIRL Yann Jezequel;Angers;"5,0";44;06 86 82 73 99;jezelec49@gmail.com;http://jezelec.fr/;"17 Sq. René Char, 49000 Angers";49000;0x48087f277bee832b:0xa678ea52e5656dba
AELELEC;Angers;"4,8";24;02 59 16 05 80;direction@aelelec.fr;http://www.aelelec.fr/;"4B Rue des Capucins, 49100 Angers";49100;0x48087ff4cbaee85f:0x225d1c2926bfcb97
Electricien plombier Voltman Assist;Angers;"4,7";91;06 44 69 40 62;contact@voltmanassist.fr;https://www.voltmanassist.fr/;"31 Sq. des Anciennes Provinces, 49000 Angers";49000;0x480879a1896e16d9:0x1818afec0906d9e3
Ener'eco;Angers;"5,0";27;06 29 24 10 10;contact@enereco.fr;https://enereco.fr/;;;0x480879ab9a19c35f:0x37e213c9bde41e74
THELECT;Angers;"5,0";15;06 16 92 23 07;thelectelectricite@gmail.com;http://www.thelect-angers.fr/;"3 Bd des Bretonnières, 49124 Saint-Barthélemy-d'Anjou";49124;0x480878f95c44dc33:0xf4848d3f85dccc7d
Travaux Durables - Travaux & Rénovation à Angers (49);Angers;"4,9";44;07 81 42 64 65;contact@travauxdurables.fr;https://travauxdurables.fr/;"25 Rue Lenepveu, 49100 Angers";49100;0x4808795e528860df:0x98b8f7851e8fd0a4
Fouqueron;Angers;"4,3";73;02 41 69 16 16;contact@fouqueron.com;http://fouqueron.com/;"5 Rue Edmond Canelle, 49130 Les Ponts-de-Cé";49130;0x4807d7eefcb9416d:0x5e235f146cad96a2
"ARPEG - Entreprise de plomberie, électricité et chauffage à Angers (49)";Angers;"4,7";261;02 41 32 63 93;arpeg@orange.fr;https://www.arpeg49.fr/;"ARPEG, 12 Rte du Petit Anjou, 49170";49170;0x480881b40806dc47:0x342858a255c3e401
PETITEAU;Angers;"4,7";62;02 41 31 22 40;contact@petiteau-energies.fr;https://www.petiteau-angers.fr/;"5 Rue du Patis, 49124 Saint-Barthélemy-d'Anjou";49124;0x48087838abd1850d:0x1754038fbce444d5
Rénov'éco;Angers;"5,0";18;07 44 47 50 07;g.renoveco@gmail.com;https://www.renoveco.pro/;"23 Rte de Nantes, 49610 Mûrs-Erigné";49610;0x4807d7b61cade9cd:0x94ce7271fd72db5c
ELIYA ÉLECTRICITÉ;Villeurbanne;"5,0";24;06 27 73 04 70;contact@eliya-electricite.fr;http://eliya-electricite.fr/;"74 Bd Eugène Réguillon, 69100 Villeurbanne";69100;0x47f4c1cdd50b0f25:0x15acca01559d6d83
Dolm'Energie;Villeurbanne;"5,0";55;07 83 68 25 15;dolmenergie@gmail.com;http://www.facebook.com/dolmenergie;;;0x47f4dfa9e04e0785:0x81ab465ff0cf978e
Quali Connect;Villeurbanne;"5,0";10;06 52 32 13 93;contact@quali-connect.fr;https://www.quali-connect.fr/;"Rue Léon Blum, 69100 Villeurbanne";69100;0x47f4c14449f31249:0xe0a837495b4d4b47
Sauvignet (Groupe GAP);Villeurbanne;"4,0";20;04 78 28 37 40;sauvignet@groupegap.fr;http://www.sauvignet-elec.com/;"109 Rue du 1er Mars 1943, 69100 Villeurbanne";69100;0x47f4eafef8806003:0xba0410b26f1121b7
Auto Electricite Garage Meunier;Villeurbanne;"4,8";105;04 78 68 35 45;garage.gerard.meunier@wanadoo.fr;https://www.garage-auto-electricite-villeurbanne.fr/;"33 Rue Lançon, 69100 Villeurbanne";69100;0x47f4c02589035791:0xc317407886b2c9fb
L'électricien;Saint-Denis (La Réunion);"4,8";66;+262693825250;secretariat@lelectricien.re;https://www.lelectricien.re/;"9 Rue du Stade, Saint-Denis 97400, La Réunion";97400;0x21827f6de5d4dd11:0x274ed9e92e7b1aa4
Express Dépannage Plomberie Electricité EDPE;Saint-Denis (La Réunion);"4,9";208;+262693498535;edpe@edpe.re;https://edpe.re/?utm_source=gmb;;;0x217881d3e442a575:0x42bdb1a7e339aa89
kj'elec réunion;Saint-Denis (La Réunion);"5,0";13;+262692506688;kjelec.reunion@gmail.com;https://www.facebook.com/profile.php?id=100092462460737;"4 All. des Citrines, Saint-Denis 97400, La Réunion";97400;0x21827fe325fd40af:0x3e53fe7968f9f5ab
Raphael Électricité;Saint-Denis (La Réunion);"5,0";55;+262693848526;raphael.electricite1@gmail.com;https://www.raphaelelectricite.com/;;;0x12b6af372488e91b:0x9119666522271f14
Austral Groupe Energie Saint-denis;Saint-Denis (La Réunion);"4,6";18;+262262850550;contact@australsolar.re;https://austral-energie.com/;"2E, 78 Rue Roland Garros, Saint-Denis 97400, La Réunion";97400;0x21827f1a30e4c175:0xff9f99b591791364
S2F Electricité;Saint-Denis (La Réunion);"5,0";31;+262692266364;contact@s2f-electricite.com;https://s2f-electricite.re/;;;0x2182a37f3907e741:0x3159cdb24faa1cca
BESC;Saint-Denis (La Réunion);"5,0";31;+262692378276;besc@besc.re;https://besc.re/;"53 Chem. Ferrere, Saint-Pierre 97432, La Réunion";97432;0x2182a1ffe07c4325:0x256d70fc954ee591
MANTECH ELECTRICITE;Nîmes;"5,0";53;07 61 81 15 40;mantechelec@gmail.com;https://www.mantechelec.fr/;"265 Chem. du Pissadou, 30900 Nîmes";30900;0x12b42f7cd8d889e5:0xab02710a040cc6d
E.D.R Electricité Domotique Réseau;Nîmes;"5,0";73;06 70 76 26 00;edr-electricite@hotmail.com;https://edr-electricite.fr/;"1574 Chem. du Carreau de Lanes, 30900 Nîmes";30900;0x12b42fda11eb0263:0x95f66abba9aa6a0e
Mr Electricien;Nîmes;"5,0";76;06 52 96 12 81;mr.electricien30@gmail.com;https://www.mr-electricien.com/;"10 Rue de l'Ancienne Poste, 30000 Nîmes";30000;0xad840ca5fea1369:0xd8d5cf0996c9b080
Auclair Energies - Electricité - Chauffage;Nîmes;"4,8";91;06 21 32 70 74;contact@auclair-energies.fr;http://www.auclair-energies.fr/;"760 Rue le Corbusier, 30000 Nîmes";30000;0x12b5d2eba2de0763:0x1ec90e240ccbb1a2
Domoseo｜Électricien - Domoticien ｜Nîmes;Nîmes;"4,7";40;06 27 88 24 16;contact@domoseo.fr;https://www.domoseo.fr/;"322 Chem. des Silènes, 30900 Nîmes";30900;0x12b42e65739ca959:0xd0a6f451c7743efd
Eutrope Elec SARL;Nîmes;"4,8";24;06 34 24 54 87;eutrope.elec@live.fr;https://eutrope-elec.com/;"465 Imp. des Huppés, 30000 Nîmes";30000;0x12b432921ce0beef:0xb64ea7b69d3c2aa9
PRO-ELEC;Nîmes;"5,0";15;06 22 28 09 43;proelec.30000@gmail.com;https://pro-elec30.fr/;;;0x12b42fb8759e80fd:0x638bb32969b251b6
H.E.S Home Electric System - Entreprise d'électricité;Nîmes;"4,9";15;04 66 01 30 10;contact@homeelectricsystem.com;https://www.homeelectricsystem.fr/;"539 Av. Jean Prouvé, 30900 Nîmes";30900;0x691d00b13de4985d:0x704900402413f65
Allô dépannage;Nîmes;"5,0";42;07 49 75 88 56;elaatravaux@gmail.com;https://www.monbonartisan.fr/;"80 Av. de la Gare, 30900 Nîmes";30900;0x12b42d82e2156509:0x67adabd8833dcfe8
Pannelec Electricité Générale;Clermont-Ferrand;"4,8";146;04 44 44 91 63;contact@pannelec.fr;https://pannelec.fr/;"6 Rue des Jacobins, 63000 Clermont-Ferrand";63000;0x47f71b7aa5476189:0xc4d9fe17d062fb0c
ID ELEC - Électricien à Clermont-Ferrand;Clermont-Ferrand;"4,9";62;07 63 44 14 90;ilyass.dafiri@idelec63.fr;https://www.idelec63.fr/;"14 Rue Gutenberg, 63100 Clermont-Ferrand";63100;0x47f7192eb17ce5a3:0xf1bfd91617418267
CHIQUET ELEC;Clermont-Ferrand;"5,0";17;06 50 94 36 38;chiquetelec@yahoo.fr;http://www.chiquetelec.com/;"28 Rue des Courtiaux, 63000 Clermont-Ferrand";63000;0x47f53be2ea637a17:0xf52bbff58bcf302e
Delcros Connexion - Electricité Générale;Clermont-Ferrand;"5,0";26;07 83 09 14 51;del.connexion@gmail.com;https://delcros-connexion.fr/;"56 Rue des Clos, 63100 Clermont-Ferrand";63100;0x2c5a06411122832f:0x300691ab119557ce
eCORP;Clermont-Ferrand;"4,2";26;04 73 37 79 90;contact@ecorpsolutions.fr;http://electricite-clermont-ferrand.com/;"34 Bd Maurice Pourchon, 63100 Clermont-Ferrand";63100;0x47f71bdc8667a36d:0xe0ace2e4fef455b2
Elec 63 - Panneaux photovoltaïques à Clermont-Ferrand;Clermont-Ferrand;"4,9";42;04 49 23 27 61;Contact@elec63.fr;https://www.elec-63.com/;"28 Rue des Cordeliers, 63100 Clermont-Ferrand";63100;0x47f71eae3e5ecd93:0xc815a34c254eaa67
SIMATECH BATIMENT;Clermont-Ferrand;"5,0";32;04 44 05 07 39;mathieu@simatech-batiment.com;https://simatech-batiment.fr/;"1 Rue du Vivier, 63430 Pont-du-Château";63430;0x47f6e1dc8c2eee39:0xe79134d5493c31f9
Electric Auto du Brezet;Clermont-Ferrand;"4,7";80;04 73 91 47 79;bvalin@hydroparts-assistance.fr;http://www.hydroparts-assistance.fr/reseau/hydroparts-assistance-63/;"33 Rue des Frères Lumière, 63100 Clermont-Ferrand";63100;0x47f71c2009f5d993:0x4c908baa061aea71
Finidome - Chalard électricité;Clermont-Ferrand;"4,7";40;04 73 37 12 68;l.barroux@finidome.fr;https://www.finidome.fr/;"14 rue Gutenberg Zone Industrielle, Av. du Brézet, 63100 Clermont-Ferrand";63100;0x47f71c2c681b2175:0xc52ee406c9bb690c
SONEPAR;Clermont-Ferrand;"4,0";21;04 26 03 35 47;email@sonepar.com;https://www.sonepar.fr/fr-fr?utm_source=google&utm_medium=local&utm_campaign=Multidiffusion&utm_content=2FB&origin=GMB;"34 Rue Jules Verne, 63100 Clermont-Ferrand";63100;0x47f71c15d40b44d9:0x2e2d038e956ff1cb
Caillot;Clermont-Ferrand;"4,3";53;04 73 42 33 22;commerce@caillot.fr;http://www.caillot.fr/;"11 Rue Jules Verne, 63100 Clermont-Ferrand";63100;0x47f71c1f39f782c7:0x4d5f081d307081b2
EMC2 - 63;Clermont-Ferrand;"4,1";10;04 73 61 92 81;b.santi@emc2-63.com;http://www.emc2-63.com/;"6 Rue Maryse Bastié, 63800 Cournon-d'Auvergne";63800;0x47f71c25cf9824c3:0x54282e084c749fbb
AC CONCEPT;Aix-en-Provence;"4,8";57;06 18 86 45 94;acconcept@ymail.com;https://listoogo.com/annonce/ac-concept-electricite-aix-en-provence/;"2230 Chem. des Lauves, 13100 Aix-en-Provence";13100;0x12c98c5061fc8f73:0x23020f4b03835be6
ABCDE;Aix-en-Provence;"4,8";132;06 11 16 71 20;contact@abcdeelec.fr;https://abcdeelec.fr/;"1045 Chem. de la Plaine des Dés, 13090 Aix-en-Provence";13090;0x12c993afd31d7495:0x9816b018e43fc59c
Electriciens de Provence;Aix-en-Provence;"4,8";26;07 81 31 15 20;contact@electriciensdeprovence.com;https://www.electriciensdeprovence.fr/;"12 Av. Jean Moulin, 13100 Aix-en-Provence";13100;0x12c989beee82eb11:0xe977fc1fa0417863
GNI Elec;Aix-en-Provence;"5,0";18;06 58 99 86 05;contact@gnielec.fr;https://www.gnielec.fr/;"1140 Rue André Ampère, 13290 Aix-en-Provence";13290;0x47c2ca587664a739:0xbb11edac6f0f5bbf
Elec proservices;Aix-en-Provence;"5,0";26;06 16 01 81 37;elecproservices13@outlook.fr;https://www.elec-proservices13.eu/;"Les milles, 1435 Rte de Gardanne, 13290 Aix-en-Provence";13290;0x490cf319d1d7c483:0x842883e349ce45b
EBE - Electricien Aix en Provence;Aix-en-Provence;"5,0";53;06 09 62 32 74;ebe.13090@gmail.com;http://www.electricien-aix.com/;;;0x12c98deffe0871a5:0xc1fdfd20fdaf4fda
M.R elec;Aix-en-Provence;"5,0";35;06 58 63 68 36;m.relec13540@gmail.com;http://www.mr-elec13.fr/;"2575 Rte de Puyricard, 13540 Aix-en-Provence";13540;0x12c98df0e0d9bac5:0xdda47b8ddaf98aa
STNO;Aix-en-Provence;"5,0";24;07 60 51 75 79;contact.sarlsto@gmail.com;http://stno.fr/;"25 Rue Paul Langevin, 13290 Aix-en-Provence";13290;0x23f5c96578279a7:0x84e36c8918121c9a
Vulkain;Aix-en-Provence;"5,0";36;04 42 69 46 46;contact@vulkain-recharge.fr;http://vulkain-recharge.fr/;"Parc Actimart les Milles, 1140 Rue André Ampère, 13290 Aix-en-Provence";13290;0x84681a01c947e66b:0x3eb42f2d352bc5bc
L-ELEC PROVENCE - Expert IRVE - Borne de recharge;Aix-en-Provence;"4,9";27;06 69 94 80 00;Contact@l-elec.fr;https://www.l-elec-provence.fr/;"7 Rue Agathe, 13510 Éguilles";13510;0x12c9f2fbedc00001:0xea766c74a882987d
"JTK Habitat : Electricité, IRVE et Domotique";Aix-en-Provence;"5,0";106;06 20 20 62 63;contact@jtk-habitat.fr;http://www.jtk-habitat.fr/;"Avenue du Pigeonnier, 19 Les Toits de Venelles, 13770 Venelles";13770;0xda49fe0b2c94491:0xf32478be69df6115
SONEPAR;Aix-en-Provence;"5,0";22;04 42 64 64 70;email@sonepar.com;https://www.sonepar.fr/fr-fr?utm_source=GMB&utm_medium=local&utm_campaign=Multidiffusion&utm_content=2TA;"Zi Les Milles, 90 Rue Frédéric Joliot, 13290 Aix-en-Provence";13290;0x12c99360b6faf49b:0xbde3a0602905c8e2
Artisan électricien dans le Pays d'Aix - Harmonie Électrique;Aix-en-Provence;"5,0";63;06 18 48 09 83;contact@handyman.com;https://www.harmonie-electrique.fr/;"Rte de Vitrolles, 84240 La Bastide-des-Jourdans";84240;0x8be91a47b484b5f:0x9e7aad5687eb9c2b
Depannage electrique - électricien - EDR Provence - 7J / 7;Aix-en-Provence;"4,8";16;06 22 34 57 92;contact@edr-provence.com;http://www.edr-provence.com/;"912 Chem. des Mérentiers, 13109 Simiane-Collongue";13109;0x12c9948ba56ecf2b:0x93637b2cec3e7b94
Airelec Provence;Aix-en-Provence;"5,0";33;06 69 64 34 57;contact@airelecprovence.com;https://www.airelecprovence.fr/;;;0x6c00a3dd903bd189:0x22771eab4d4955ca
Erde;Aix-en-Provence;"4,7";16;09 54 24 71 02;intervention@erdelectricite.com;https://www.erdelectricite.com/;;;0x12c98da30939f0db:0xd16ce9103293afe2
Action Provence Depannage Installation;Aix-en-Provence;"4,4";66;04 42 96 18 68;apdifb@hotmail.fr;http://www.electricite-plomberie-aixenprovence.fr/;"14 Rue Félibre Gaut, 13100 Aix-en-Provence";13100;0x12c98dbd2df762e7:0x8877baede4020223
sarl WAR-ELEC Electricité Générale;Le Mans;"4,9";13;07 78 25 74 50;warelec09@gmail.com;http://www.war-elec.fr/;"125 Rue de Bonnétable, 72000 Le Mans";72000;0x47e2894fb2eeb2e5:0x78e71a3228e16dd5
AG2L;Le Mans;"5,0";14;06 24 20 03 78;guillaume@sarl-ag2l-lemans.fr;https://sarl-ag2l-lemans.fr/;"94 bis Rue Henri Champion, 72100 Le Mans";72100;0x47e28f755500aed1:0xca1ae72f63f3b850
"Fabien Matras, Electricien Yvré l'Evêque";Le Mans;"5,0";42;06 16 89 00 65;contact.elec.matras@gmail.com;https://contactelecmatras.wixsite.com/services;"127 Rue de Parence, 72530 Yvré-l'Évêque";72530;0x8797b09912ca54d:0xf881dc524b4b860e
MAILLARD RÉNOVATION – Électricité & Plomberie;Le Mans;"5,0";10;06 95 30 14 96;contact@maillard-renovation.fr;https://maillard-renovation.fr/;;;0x4e23fa791628c769:0xbf51d6522d12b7ae
Sygmatel - Agence Le Mans;Le Mans;"4,0";23;02 43 50 35 35;u003Econtact@sygmatel.fr;http://www.sygmatel.fr/;"8 Bd de la Chenardière, 72560 Changé";72560;0x47e28c65c5c0efb1:0x79456db020c3681d
Ô Fil A Mans;Le Mans;"5,0";19;06 38 85 11 14;ofilamans@gmail.com;https://www.facebook.com/101296259407418;"1 Le Champ de Devant, 72170 Piacé";72170;0x29a0b8b8f0daf1e5:0xbba00602629948d4
Rbi Domotic;Le Mans;"5,0";10;06 50 73 44 70;contact@rbidomotic.com;https://www.rbidomotic.com/;"1 Rue de Bel air, 72210 Voivres-lès-le-Mans";72210;0x809cbdf6092c43ed:0xd10ab78bfa75f1a4
Electricité Service;Brest;"4,9";101;06 23 37 02 92;electricite-service@sfr.fr;http://www.electricite-service.fr/;"40 Rue François Fave, 29200 Brest";29200;0x4816bc057ae23923:0x285a938741f3f35c
KERINSTAL Electricité Générale;Brest;"5,0";59;;ent.kerinstal@gmail.com;https://www.kerinstal.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14281827621791614728;"13 Rue du Dr Gestin, 29200 Brest";29200;0x40250806f4ec026d:0x3f63a82625c927d
JBE Electricité;Brest;"4,7";24;02 98 21 95 39;contactjbe2@gmail.com;https://jbe-electricite.fr/;"14 Rue Tourville, 29200 Brest";29200;0x4816a48fb54a2b71:0x547d573f7e673cba
Electricien Brest rapide;Brest;"5,0";11;02 57 52 59 96;contact@electricienbrestrapide.fr;https://electricienbrestrapide.fr/;"122 Rue du Dourjacq, 29200 Brest";29200;0x4816bbd8bde44237:0x2a4455877ec352e6
Elec Center;Brest;"5,0";17;06 52 01 53 31;contact@elec-center.fr;https://www.elec-center.fr/;"9 Rue Emmanuel Chabrier, 29200 Brest";29200;0x4816bbf4a7ffba1b:0x9677370e5b8427d6
Ars électricité 29;Brest;"5,0";35;07 89 38 87 98;29.arselec@gmail.com;https://www.ars-electricite.com/;"70 Rue Pierre Semard, 29200 Brest";29200;0x4816bb18ec50d44b:0x70381e2d19583361
Dfm Electricité;Brest;"4,7";13;06 63 29 06 67;dfm.electricite@hotmail.fr;http://dfm-electricite.fr/;"15 Rue François Cueff, 29200 Brest";29200;0x4816bbc0cc470aff:0xc054b6e486979d29
SDO ELEC;Brest;"5,0";20;06 60 21 47 94;sdoelec29@gmail.com;http://www.sdoelec.com/;"6 Rue de Porstrein, 29200 Brest";29200;0x4816b9f3d5095afb:0xc0566d38f22bc3f2
EC ELEC29;Brest;"5,0";30;07 69 63 28 19;ec.elec29@gmail.com;https://www.facebook.com/profile.php/?id=61552251723899&name=xhp_nt__fb__action__open_user;"6 Rue Commandant Natalini, 29200 Brest";29200;0x89ccbb6372d680a5:0xe34e1186e9e40b36
EURL Anthony MINGANT - Electricité & Plomberie;Brest;"4,3";21;02 98 01 87 91;anthony.mingant.pro@gmail.com;https://www.anthonymingant.com/;"2 Rue de Kerbernard, 29200 Brest";29200;0x4816ba350b1aaf65:0xa62cc29a49e8d77
Le Bon Fil;Brest;"4,8";22;07 65 50 71 53;lebonfilsarl@gmail.com;http://www.lebonfil.com/;"6 Rue de Porstrein, 29200 Brest";29200;0x4816b95a5ed9f315:0x1bcf254111557a72
Électricien Pro;Brest;"4,8";21;07 53 05 47 21;artisanky1@gmail.com;https://artisanky.com/?utm_source=gmb;"32 Rue Paul Masson, 29200 Brest";29200;0x4816bb596d59ee79:0xeb6e0aa98441229b
BREST électricité;Brest;"5,0";24;06 07 63 11 80;contact@brestelectricite.fr;http://www.brestelectricite.fr/;;;0x837e24e0fa326e65:0xb8072751d5860391
Cegelec Brest;Brest;"4,7";23;02 98 42 70 00;centre.morbihan@cegelec.com;https://www.cegelec-bretagne.fr/cegelec-brest-tertiaire/;"10 bis Bd Gabriel Lippmann, 29850 Gouesnou";29850;0x4816ba576467a357:0xc10c8f29fc40198a
Volt Atelier;Brest;"5,0";16;06 19 99 05 94;contact@voltatelier.fr;https://voltatelier.fr/;"1 Rue Amiral Nielly, 29200 Brest";29200;0x4eea8234922da5ed:0x2fc168b127ac6ee
Novaservices;Tours;"4,8";68;02 47 72 18 94;contact@novaservices.fr;http://www.novaservices.fr/;"56 Av. Gustave Eiffel, 37100 Tours";37100;0x47fcd5c82f44cce7:0x82ad4eada230c8bb
JS Électricité - Électricien Tours;Tours;"5,0";13;07 65 71 10 43;js.electricite@outlook.fr;https://www.facebook.com/JS-%C3%89lectricit%C3%A9-100159862649865;"12 Rue Desteur, 37000 Tours";37000;0xa17126568d9dbed9:0x548fcdd6ebebc2c0
Electricien tours rapide;Tours;"4,9";13;02 46 65 71 32;contact@electricientoursrapide.fr;https://electricientoursrapide.fr/;"15 Rue des Minimes, 37000 Tours";37000;0x47fcd526ca296a6d:0xd1225ac39463f80b
Améa;Tours;"5,0";20;06 40 81 77 74;amea.solution@gmail.com;http://amea-electricien.com/;"Sq. Mantegna, 37000 Tours";37000;0x895339bbe4b58167:0x39dc045f5bfd6aca
Marzec Elec;Tours;"5,0";87;06 16 15 38 92;contact@marzec-elec.fr;http://www.marzec-elec.fr/;;;0x4c74c51f63142edf:0x5f245a3d66c4610
VINCENT David;Tours;"4,9";66;06 70 37 76 81;elec.vincent@orange.fr;http://www.electricien-vincent-tours.fr/;"35 Rue de Freyssinet, 37300 Joué-lès-Tours";37300;0x47fd29d6cdbbecd7:0x8efc24831bb01408
New Electricity;Tours;"5,0";10;06 03 62 84 70;newelectricity37@gmail.com;http://www.newelectricity.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb;"31 Q, Impasse de l'epan, 37300 Joué-lès-Tours";37300;0x2524e9e0882aaa35:0x7c155dbd888b4e40
Cegelec Val de Loire;Tours;"4,3";12;02 47 88 12 00;cegelectourselectricite@cegelec.com;http://www.cegelec-tours-electricite.fr/;"103 Av. du Danemark, 37100 Tours";37100;0x47fcd53ef82b43d3:0x42780e71280d0a51
CED Corneillet Electrique Domotique SARL;Tours;"5,0";23;06 22 98 41 57;contact@creacom-communication.fr;https://ced-corneilletelectriquedomotique.fr/;"7 Rue Davout, 37300 Joué-lès-Tours";37300;0x47fcd745fba01053:0x17d44af6f5c8dced
Techelec-solution;Tours;"5,0";13;07 76 11 15 88;contact@techelec-solution.com;https://techelec-solution.com/;"20 Rue Francis Poulenc, 37270 Montlouis-sur-Loire";37270;0xa774ff62db7348e3:0x62e51d0a7d74cc58
Elecdom37;Tours;"4,7";17;07 67 17 60 66;elecdom37@gmail.com;http://elecdom37.com/;"32 Rue du Perré, 37390 La Membrolle-sur-Choisille";37390;0x47fd2b87254f5db7:0x49d1451a79317d3c
STELEC Amiens;Amiens;"4,9";73;06 81 69 24 25;contact@stelec-amiens.com;http://www.stelec-amiens.com/;"232 Rue Lucien Lecointe, 80080 Amiens";80080;0x47e78425aa69b83d:0xcd2b647568d12218
F.S Electricité Générale;Amiens;"4,9";15;06 14 85 14 94;f.splatiny@hotmail.com;https://www.fs-elec.fr/;"13 Rue Alexandre Ribot, 80080 Amiens";80080;0x47e785cdd726d4a9:0x53d063a9a98c40eb
Dv Constructions - Electricien à Amiens;Amiens;"5,0";51;06 62 71 91 37;dv.constructions@free.fr;https://dvconstructions.wixsite.com/dvconstructions;"49 Gd Rue du Petit Saint-Jean, 80000 Amiens";80000;0x47e7838901899333:0x573982f2fe9cc114
Boutté Électricité;Amiens;"5,0";51;07 88 34 41 71;contact@boutte-electricite.fr;https://boutte-electricite.fr/;"49 All. des Marronniers, 80480 Pont-de-Metz";80480;0x8f2f25d7fd80321d:0xe1ad480e2ec0b560
ADelec;Amiens;"4,9";65;06 59 57 12 15;david-a@sfr.fr;http://www.eirladelec.com/;"31 Rue Haleine Ridoux, 80090 Amiens";80090;0x47e7846dd815f10d:0xd85d8f33334d9e93
Rubigny Ludovic;Amiens;"4,9";37;06 89 32 33 73;rubignyludovic@orange.fr;http://www.rubignyludovic.fr/;;;0x47e785e9ee71af9d:0xdff9e7bf3dfa9f47
