Nom;Ville;Note Google;Nombre d'avis;Téléphone;Email;Site Web;Adresse;Code Postal;Place ID
HFJ MUSIC | DJ Montpellier | Mariage | Soirée Privée;Montpellier;"5,0";74;07 70 40 51 55;contact.hfjmusic@gmail.com;https://www.hfj-music.fr/;"5 Rue de Villefranche, 34090 Montpellier";34090;0x12b6af2a027eae61:0x96e595d3f3604864
"Julien S. Event | DJ mariage, Hérault, Occitanie";Montpellier;"5,0";60;06 75 94 16 93;%20juliensevent@gmail.com;https://www.juliensevent.com/;"20 Rue Joseph Delteil, 34800 Clermont-l'Hérault";34800;0x8186557de25beb3d:0x70d4029182681a0a
Histoire d'Ange - Wedding planner;Montpellier;"5,0";86;06 28 34 53 61;contact@histoiredange.fr;https://www.histoiredange.fr/;"57 Imp. Jacquard, 34170 Castelnau-le-Lez";34170;0x12b15d9d046ce64f:0x68ccbcebd3a5fd3d
ALC EVENTS (Agence Les Coquettes);Montpellier;"4,8";26;06 85 26 33 27;contact@agence-alcevents.fr;https://agence-alcevents.fr/;"25 Rambla des Calissons, 34070 Montpellier";34070;0x12b6afdcb8981e01:0xc6d5a119e93cf9e3
MPI-EVENTS Voyages & Événements;Montpellier;"5,0";47;06 12 95 44 00;matik@mpi-events.fr;https://www.mpi-events.fr/;"216 Rue Maurice le Boucher, 34000 Montpellier";34000;0x12b6af9cdaed4b09:0x459c7044bc677174
Aude à l'amour wedding planner Montpellier (HERAULT);Montpellier;"4,5";11;07 60 07 56 35;contact@aude-a-lamour.com;https://www.aude-a-lamour.com/;"10 Rue du Maréchal Ney, 34170 Castelnau-le-Lez";34170;0x12b6a5cc959879c7:0xd33d37e47bb1c566
Despinoy Wedding Planner;Montpellier;"5,0";28;;contact@ameliedespinoy.com;https://www.ameliedespinoy.com/;"15 Rue Monge, 34070 Montpellier";34070;0x12b6af85eec05f6b:0x33e2d138723d936c
SOUTHLITE Event L'évènementiel sur mesure;Montpellier;"5,0";146;06 06 90 67 16;southliteevent@gmail.com;http://www.southlite-event.com/;"56 Rue du Romarin, 30470 Aimargues";30470;0x12b6976ec884408d:0xaa09c784127a3418
Location Photobooth Montpellier - OE.agency;Montpellier;"5,0";20;06 17 55 48 11;oe.agencypro@gmail.com;https://www.oe-agency.com/location-de-photobooth-montpellier;"Av. du Pirée, 34000 Montpellier";34000;0x12b6afd706297abf:0x3ff7b6b2f613eec8
Listen'Up - Agence événementielle;Montpellier;"4,8";22;04 67 13 26 58;contact@listenup.fr;https://listenup.fr/prestation-evenement-entreprise-montpellier/;"8 Rue Jean Mermoz, 34430 Saint-Jean-de-Védas";34430;0x12b6a56e15b9a8c1:0xb3e9b54160872df1
Feel by Tara - Photographe famille & mariage - Hérault;Montpellier;"5,0";87;06 81 78 78 27;tara@feelbytara.com;http://www.feelbytara.com/;"139 Rue René Cassin, 34170 Castelnau-le-Lez";34170;0x12b6a7949751ba1f:0x22d6c5dab4d8e594
"Feely Evénements, Agence événementielle à Montpellier";Montpellier;"5,0";50;06 26 81 61 46;bienvenue@feely-evenements.fr;http://www.feely-evenements.fr/;"95 Rue Joseph Aloïs Schumpeter, 34470 Pérols";34470;0x12b69f002e8218bb:0xf8b0c88bb8ddd4e1
"Wedding planner Montpellier, Perpignan, Carcassonne - D Day Wedding planner Languedoc";Montpellier;"4,9";17;07 64 55 60 69;elodie@organisation-dday.com;https://organisation-dday.com/wedding-planner-languedoc/;"5 Rue de la Carrierasse, 34490 Thézan-lès-Béziers";34490;0x12b10b339d26187f:0x84107f635df58b1a
B Happy Events;Montpellier;"4,9";18;07 86 02 90 34;hello@bhappy-event.fr;https://www.bhappy-events.fr/;"199 Rue Helene Boucher, 34170 Castelnau-le-Lez";34170;0x48c82d50a79f4e9b:0xf0141ec8836d6a
A Wonder Events;Montpellier;"5,0";20;06 59 38 11 02;Alexandra@awonder-events.com;http://www.awonder-events.com/;"52 All. des Mauves, 34980 Saint-Gély-du-Fesc";34980;0x12b6ab357e5a75a7:0xb6ee356e961474db
agence evea;Montpellier;"4,8";21;04 99 66 84 33;contact@agence-evea.com;http://www.agence-evea.com/;"6 Rue Marguerite, 34000 Montpellier";34000;0x12b6afa6e82db7f5:0xacb9453e2737d865
MAPS EVENTS;Montpellier;"5,0";49;06 15 60 34 39;mapsono@me.com;https://www.mapsevents.fr/;"46 Rue de la Poste, 34290 Valros";34290;0x12b14a4400c34d2b:0x2e7815e9dbc9097a
DECO EVENTS;Montpellier;"5,0";15;06 59 73 71 71;contact@deco34.fr;http://deco-events.fr/;"201 Rue Andromède, 34570 Vailhauquès";34570;0x12b15353925e11c7:0x616846d18142b907
SB Event | Événementiel & Mariage Strasbourg Bas Rhin;Strasbourg;"4,8";126;06 12 09 35 19;sbeatevent@gmail.com;http://www.sbeatevent.com/;"9 Rue de l'Observatoire, 67000 Strasbourg";67000;0x4796c8995019f6f3:0x1c6960d291177308
MGN Events – Agence événementielle à Strasbourg;Strasbourg;"5,0";83;06 38 83 10 95;contact@mgn-events.fr;http://www.mgn-events.fr/;"Rue de la Mésange, 67000 Strasbourg";67000;0x4796c91e2d823647:0x2094fbf0dec73b14
DJ Night 67 : Mariage et Entreprise à Strasbourg;Strasbourg;"4,9";65;06 03 88 66 88;djnight67@hotmail.fr;https://www.dj-67.fr/;"12 Rue de l'Elmerforst, 67200 Strasbourg";67200;0x4796c9ddc4e2094d:0xb9fdb51c6fa67e09
Wedding Planner - Pitch'Wedding - Organisation de Mariages;Strasbourg;"5,0";33;06 11 12 52 51;hello@pitchwedding.fr;https://pitchwedding.fr/;"135 Rte de Mittelhausbergen, 67200 Strasbourg";67200;0xd7b15d45b1c35cb:0x8fd473d9c7ae01ff
Agence évènementielle Pitch'Event;Strasbourg;"4,9";94;06 11 12 52 51;hello@pitchevent.fr;http://pitchevent.fr/;"135 Rte de Mittelhausbergen, 67200 Strasbourg";67200;0x296087e1bf80830f:0x228695353b077c60
"Dj and Friends 67 - Mariage, Anniversaire et Entreprises";Strasbourg;"5,0";73;06 85 30 25 15;djandfriends67@gmail.com;http://dj-and-friends-67.fr/;"37 Rue des Vosges, 67540 Ostwald";67540;0x4796c912007f1001:0xa7f06de882068a50
Weddingbox Alsace : DJ et Animation Mariage en Alsace;Strasbourg;"5,0";30;06 85 61 66 89;contact@weddingbox-alsace.fr;https://www.weddingbox-alsace.fr/;"12 Rue Paul Gauguin, 67640 Fegersheim";67640;0x4796ca91acd2ab23:0x85d6d97bf9c09f27
In'Oui Strasbourg - Organisateurs de demande en mariage;Strasbourg;"5,0";58;06 01 77 25 77;contact@inouistrasbourg.fr;https://inouistrasbourg.fr/;"SUR RDV UNIQUEMENT, 17 Rue de Rosheim, 67000 Strasbourg";67000;0x4c8f0ef08e61694d:0x3a44058381cd9827
PROJET DJ;Strasbourg;"5,0";46;06 89 29 35 91;contact@projetdj.fr;https://www.projetdj.fr/;"Rue du Château d'Angleterre, 67000 Schiltigheim";67000;0x2d42e0da36dae159:0x7555de1f6ae4d6d1
"Dynamic Events - Animateur Dj -Valff - Alsace - Location Photobooth, Tonnelles et matériel sono et lumière";Strasbourg;"5,0";93;06 72 59 76 60;contact@simplebo.fr;https://dynamic-events.fr/;"244 Rue Meyer, 67210 Valff";67210;0x479151e5e71dacb1:0xcfd2f0c98a9e0e84
Cérémonie Story - Wedding Planner Alsace;Strasbourg;"4,9";56;06 08 43 24 74;info@ceremonie-story.fr;https://www.ceremonie-story.fr/;;;0x4796c778a0d73157:0xe2b6ad642f7fc187
DIMENSION'DJ Strasbourg;Strasbourg;"4,8";132;03 88 13 50 20;contact@dimensiondj.fr;https://dimensiondj.fr/;"14 Rue Girlenhirsch, 67400 Illkirch-Graffenstaden";67400;0x4796c84b1cf1c37f:0x7ba20face412a70a
Agence Kyma;Strasbourg;"4,9";61;06 32 29 40 57;contact@agencekyma.fr;http://www.agencekyma.fr/;"2 Rue de la Gare, 67640 Lipsheim";67640;0x4796c98461759ce3:0x5495c15fdb1e0148
Trophéa - Événementiel & communication à Strasbourg;Strasbourg;"5,0";20;06 61 70 52 06;benjamin@trophea.fr;http://trophea.fr/;"10 Rue Léon Hornecker, 67200 Strasbourg";67200;0x4796c9a968439507:0x6c1702b0a215577b
MK4 Event - Strasbourg - Agence événementielle et Location de matériel;Strasbourg;"4,6";39;09 83 90 35 10;contact@mk4event.fr;http://www.mk4event.fr/?utm_source=gmb;"Zone Commerciale Strasbourg Nord, 19 Rte de Brumath, 67550 Vendenheim";67550;0x4796c84a63307b87:0x9470380a96ef999d
Mademoiselle Bella - Décoratrice événementielle Strasbourg;Strasbourg;"5,0";68;07 60 01 95 51;mademoiselle-bella@outlook.com;https://mademoiselle-bella.fr/;;;0x4796b7a8890ea7af:0x140c5a49290572e1
Unity Events;Strasbourg;"4,4";35;07 85 98 26 27;contact@unityevents.fr;http://www.unityevents.fr/;"4 Rue Jean Monnet, 67201 Eckbolsheim";67201;0x4796c9798230c675:0x101435fd527567c6
PAGE - Wedding Planner et Event Designer;Strasbourg;"5,0";23;06 81 42 08 64;page.evenementiel@gmail.com;https://page-mariage.com/;"11 Rue de la Rivière, 67170 Brumath";67170;0x4796bfdd46c50725:0xb83155065d900f45
DIS-MOI OUI;Strasbourg;"4,9";71;06 28 01 58 13;contact@dis-moioui.com;http://www.dis-moioui.com/;"8B Rue Mercière, 67150 Erstein";67150;0x4796c8059ba87b03:0x9dc4b42de31c17e9
Noeud Pap’ Evènements;Strasbourg;"5,0";62;06 84 76 75 66;contact@noeud-pap-evenements.fr;https://www.noeud-pap-evenements.fr/;"6 Rue des Messieurs, 67500 Weitbruch";67500;0x4796c138367bf921:0xf1cd4aa010ae8002
Paroxysme Animation;Strasbourg;"5,0";22;06 11 20 01 20;%20vani67@hotmail.fr;http://www.paroxysme-animation.fr/;;;0x4796ca3fc4ac8b95:0x3e2832e0280f9200
EVENTS ANIMATION - Animateur d’événements & DJ (mariage) - Centre Alsace;Strasbourg;"4,9";22;06 04 07 99 64;contact@eventsanimation.com;http://www.eventsanimation.com/;"12b Rue du Maréchal Foch, 67730 Châtenois";67730;0x47915b18ae1c64f7:0x7debcaff624a0c4
Enjoy Evenements Bordeaux - Wedding Planner - Officiante cérémonie laique;Bordeaux;"4,9";79;06 50 57 05 41;contact@enjoy-evenements.fr;https://enjoy-evenements.fr/;33000 Bordeaux;33000;0xd5526ff6a0df20f:0x5f95edff11108b13
Bel Event DJ Bordeaux;Bordeaux;"5,0";80;06 35 21 06 52;bruno.lacour@belevent.fr;https://www.belevent.fr/;"10 All. Robert Clavé, 33600 Pessac";33600;0xd5529b4f9f49fe5:0xeb42a00a6803e70
PAON Évènements - Agence événementielle à Bordeaux;Bordeaux;"5,0";63;07 49 20 28 20;bonjour@paon-evenements.com;https://paon-evenements.com/;"223 Av. Emile Counord, 33300 Bordeaux";33300;0xd54d74091c398cb:0x981bea3bf0a2f38c
D Day Wedding Planner Bordeaux;Bordeaux;"5,0";38;06 47 67 00 39;elodie@organisation-dday.com;https://organisation-dday.com/wedding-planner/bordeaux/;"46 Av. de la Pompe, 33320 Eysines";33320;0xd552733049f1adf:0x441ab74391a45e47
Il était une fois pour rêver;Bordeaux;"4,9";23;06 80 90 52 70;c.jista@iletait1foispourrever.com;https://www.iletait1foispourrever.com/;"15 Imp. Montesquieu, 33700 Mérignac";33700;0xd54d82ba95fef49:0x2409ed7723d3dffe
Lovely Day Event | Wedding Planner à Bordeaux;Bordeaux;"5,0";56;06 89 96 67 31;contact@lovelydayevent.fr;http://www.lovelydayevent.fr/;"8 Rue des Primevères, 33140 Villenave-d'Ornon";33140;0xd54d93080e44867:0xa62bef603be472cb
Perfect As Planned;Bordeaux;"5,0";80;06 20 42 96 41;contact@perfectasplanned.com;http://www.perfectasplanned.com/;"16 Sente des Morutiers, 33300 Bordeaux";33300;0xd55270e2ac11123:0x93f3be4df2e2da21
Alegria DJ Bordeaux;Bordeaux;"5,0";136;06 19 22 36 80;contact@alegria-production.com;http://www.alegria-production.com/;"36 Rue du Médoc, 33185 Le Haillan";33185;0xd54d0d492b50a1f:0x94932f1f04649066
VIP Animation – DJ Mariage Bordeaux | DJ Gironde | Soirées Privées & Événements;Bordeaux;"4,8";52;06 61 21 62 17;thierry@vip-animation.com;https://www.vip-animation.com/;;;0xd5520c7ef94bbe5:0xf593df078cf64f26
"K-Music – Groupe live, DJ & événements à Bordeaux";Bordeaux;"5,0";230;06 16 98 91 13;contact@k-music.fr;http://k-music.fr/;"230 Rue Lecocq, 33000 Bordeaux";33000;0xd55275766ea4a0b:0x4f994a14fb8e1804
DJ MAS;Bordeaux;"5,0";45;07 67 54 04 37;contact@djmas.fr;https://www.djmas.fr/;"Rue Fourteau, 33100 Bordeaux";33100;0x23a0b8dc467aa883:0xe342ca099c495701
Unik Day Wedding planner;Bordeaux;"5,0";24;07 81 68 61 40;mathilde.legars@gmail.com;https://www.unikday.fr/;"32 Rue Paulin, 33000 Bordeaux";33000;0xd5527e22f6d679f:0x339a2a461ee6d6ae
Superplanner Bordeaux;Bordeaux;"4,9";10;06 28 21 98 32;hello@superplanner.fr;http://www.superplanner.fr/;"9 Av. Charles de Gaulle, 33200 Bordeaux";33200;0xd55271195b1172b:0xa14e7eb9760c5717
Magic Event;Bordeaux;"5,0";93;06 82 38 65 66;magicevent33@gmail.com;http://www.magicevent33.com/;"53 Rte de Varet, 33910 Saint-Martin-du-Bois";33910;0xd55287c4eb2fc57:0x967909ef8f326de0
Philin'Good;Bordeaux;"5,0";73;;contact@philin-good.com;https://www.philin-good.com/;"83bis Rue Camille Godard, 33000 Bordeaux";33000;0xd55275f018440f1:0x3f1e28737c5fd7f9
Les Mariages de Mademoiselle L;Bordeaux;"4,8";77;06 33 43 64 17;contact@lesmariagesdemademoisellel.com;https://www.lesmariagesdemademoisellel.fr/;"70 Rte de la Gare, 33910 Saint-Denis-de-Pile";33910;0xd554ce9750b670f:0x8f01b22a104b7c3d
A la Française Weddings;Bordeaux;"4,8";47;06 01 07 43 62;samantha@alafrancaise-weddings.com;http://alafrancaise-weddings.com/;"Rue Marsan, 33300 Bordeaux";33300;0xd5527de4ab6d945:0xd3b65751cc3c1c0c
In-Ovation - Décoration & scénographie événementielle;Bordeaux;"5,0";78;06 73 36 34 92;in-ovation@outlook.fr;http://www.inovationevent.com/;"266 Av. de la Côte d'Argent, 33380 Biganos";33380;0xd552a0d5735fb15:0xeedd163539ead6b6
Eidra événement;Bordeaux;"4,8";17;07 66 67 24 85;Contact@eidra-evenement.com;http://www.eidra-evenement.com/;"30 All. Haussmann, 33000 Bordeaux";33000;0xd55286641e3d05d:0xc798e55134431f7e
UN R D'EVENEMENT : AGENCE EVENEMENTIELLE DU SUD OUEST;Bordeaux;"5,0";40;06 48 60 60 28;hello@un-r-evenement.com;http://un-r-evenement.com/;"65 Av. Conrad Gaussens, 33520 Bruges";33520;0xd55280490247399:0x4b30897cc8f69987
NOCES DU MONDE;Bordeaux;"5,0";54;06 76 69 95 33;contact@nocesdumonde.com;http://www.nocesdumonde.com/;"13 Allée de Guyenne, 33160 Saint-Aubin-de-Médoc";33160;0xd54d9e131356a79:0xa370d6bc7d63d219
ILINX ANIMATION;Bordeaux;"5,0";113;06 85 08 50 93;contact@ilinx-animation.com;http://www.ilinx-animation.com/;"132 Av. Fernand Granet, 33140 Villenave-d'Ornon";33140;0xd54d8a193e28665:0xcdffd52c6bbdc6d4
Wild Love Weddings;Lille;"5,0";18;06 15 29 60 66;hello@wildloveweddings.fr;https://wildloveweddings.com/;"229 Rue Solférino, 59000 Lille";59000;0x47c3294120c3bc33:0x1bdfa41ae394c50
Tom'D Sono - DJ LILLE & Métropole - Agence Événementielle - DJ ANIMATEUR PROFESSIONNEL dans le Nord (59);Lille;"5,0";163;06 26 65 57 19;tomdsono@gmail.com;https://www.tomd-sono.com/;;;0x47c329e0e44282f5:0xb0b104bb86d0fb81
Love & Life Events;Lille;"5,0";133;06 68 79 03 97;hello@lovelifevents.fr;http://www.lovelifevents.fr/;"11 Rue Léon Bocquet, 59274 Marquillies";59274;0x47dd2fae221fc2c1:0xa887526048bdedb9
"TEMPO Évènementiel - DJ Lille, Valenciennes, Douai, Tournai";Lille;"5,0";113;06 69 59 11 32;contact@tempo-evenementiel.fr;https://www.tempo-evenementiel.fr/;"6 Allée des Mésanges, 59310 Auchy-lez-Orchies";59310;0x47c2d74a61d1e667:0xbfe49bfe2c695003
"Dj animateur Professionnel (mariage/anniversaire, soirée privée) - Antoine Futura";Lille;"4,8";53;06 81 08 75 37;contact@antoinefutura.com;https://antoinefutura.com/;"157 Av. Gambetta, 59330 Hautmont";59330;0x47c267c10ab262df:0xf134e2572ec4db9c
DJ ROB events;Lille;"5,0";70;06 03 70 07 90;DJ_ROBevents@orange.fr;https://www.djrobevents.fr/;"81 Rue Jean jaures, 59880 Saint-Saulve";59880;0x47c2fb8c9439fc4d:0xf472b67b28217d18
WeEvents - DJ & Événementiel Arras;Lille;"5,0";30;06 86 50 56 47;weevents.contact@gmail.com;https://wee-vent.fr/;"2 Rue des Fauvettes, 62000 Arras";62000;0x245b6de9e6b774b7:0xab41be6b7ae26a60
L'unique instant;Lille;"5,0";36;06 22 16 63 66;lesalonduphilanthrope@gmail.com;https://www.salonduphilanthrope.com/about-5;"30 Rte de Bry, 59144 Wargnies-le-Grand";59144;0x29805a66ccfc9001:0xe07796f43fd3206e
WOWevent - Prestataire événementiel clé en main;Lille;"5,0";40;09 81 11 72 33;contact@wowevent.fr;https://www.wowevent.fr/;"64 Cité des 26 Maisons, 59491 Villeneuve-d'Ascq";59491;0x47c329df0935b749:0xa9abae2c51f2f7b
Studio event 59;Lille;"5,0";40;06 26 90 92 31;Studioevent59@hotmail.com;https://facebook.com/studioevent59;"13 Rés les Cascades, 59230 Saint-Amand-les-Eaux";59230;0x47c2e92816d59a93:0xd88fa3542097064a
Salon du Temps Mariage;Lille;"4,7";14;06 52 24 89 70;salondutempsmariage@gmail.com;https://salondutempmariage.webnode.fr/;"70 Rue Pierre Legrand, 59800 Lille";59800;0x47c2d59e16099c2b:0x2fce1f289e9c7724
Eventuscom;Lille;"5,0";88;06 71 06 89 98;contact@eventuscom.fr;https://www.eventuscom.fr/;"23 bis Rue Paul Langevin, 62460 Divion";62460;0x47dd1754bcfc145b:0x67f938072d1ec671
Cozy Production;Rennes;"5,0";300;02 21 85 20 21;contact@cozyproduction.fr;http://www.cozyproduction.fr/;"24 Rue du Bignon, 35000 Rennes";35000;0x89fb001900d5fbb:0xc1dad00827d1307e
Jeremy Beaudor DJ;Rennes;"4,8";92;06 44 68 86 68;contact@jeremybeaudor.fr;https://jeremybeaudor.fr/;"70 Rue Saint-Hélier, 35000 Rennes";35000;0x480f24a32383c91d:0xa6aada6fd133f4cd
JB-EVENT;Rennes;"4,6";26;06 75 70 78 47;contact@jb-event.fr;https://www.jb-event.fr/;"6 All. des Iris, 35136 Saint-Jacques-de-la-Lande";35136;0x4808fe060bbc2d0d:0xd584d13d78f7cf7c
Rennes Evénement - Location & Animations;Rennes;"4,9";130;06 41 99 08 11;contact@rennes-evenement.com;https://www.rennes-evenement.com/;"12 ZA de la Brosse, 35520 La Chapelle-des-Fougeretz";35520;0x480ede8a0b73f7eb:0x564fdf61a12626af
Petits Points De Tout wedding planner;Rennes;"4,9";41;07 88 02 70 95;petitspointsdetout@gmail.com;http://www.petitspointsdetout.fr/;"7 Bd Gaëtan Hervé, 35000 Rennes";35000;0x480edfbe632baaab:0x6cf9c52d346bf1a
Save the Date - Wedding planner - Rennes;Rennes;"5,0";29;06 31 46 88 52;contact@savethedate.bzh;http://www.savethedate.bzh/;"4 Rue de la Fontaine, 35137 Pleumeleuc";35137;0x44f31dba0eee1a57:0x74821692d1587a6a
Event is - Décoration de mariage - Décoration événementielle - Officiante de cérémonie laïque;Rennes;"5,0";22;06 20 46 86 60;eventisdeco35@gmail.com;http://www.event-is.fr/;"La Bonnemais, 35590 La Chapelle-Thouarault";35590;0x480efcda8c7a0527:0x2306147c13fd5734
"VOTRE SOIRÉE : Agence événementielle spécialisée dans l'animation de soirées, DJ, Sono, mise en lumières, bar à vinyles";Reims;"4,7";13;06 73 11 15 99;contact@votre-soiree.com;http://www.votre-soiree.com/;"35 Rue d'Estienne d'Orves, 51100 Reims";51100;0x47e67b1d79ab61d5:0x6a5cacb1ad55e9f7
"Made By Justine, Wedding & Event Planner";Reims;"4,9";19;07 87 11 84 37;contact@madeby-justine.com;https://madeby-justine.com/;"9 Rue Warnier, 51100 Reims";51100;0x47e97518d23ac023:0xc34247a3c9e50495
S'Event'In;Reims;"5,0";21;07 69 16 26 25;evenementiel@rdholding.fr;https://www.seventin.fr/;"35 Av. de Rethel, 51420 Witry-lès-Reims";51420;0x47e99daaa3e0e893:0x72fc8f8668d7fb58
AMS Agency;Reims;"4,9";172;03 53 51 00 23;contact@amsagency.fr;http://www.amsagency.fr/;"1 Rue Médard Bonnard, 51480 Damery";51480;0x47e913303563bcbb:0x729509b4af7209c3
Com'Unique Events;Reims;"5,0";12;06 13 89 30 23;marie@com-unique-events.fr;http://www.com-unique-events.fr/;"16 Rue joliot curie, 51100 Reims";51100;0x4610ce998cc1595b:0x15daff29b2742e4a
By Thiney Event;Reims;"5,0";13;07 81 54 41 27;contact@bythineyevent.fr;http://www.bythineyevent.com/;"8 Rue Leone Lalire, 51100 Reims";51100;0x47e975ce11cd20e1:0x408efbf49b6644b0
Agence EVENTO;Reims;"5,0";78;06 48 38 63 43;morgane.evento@gmail.com;https://www.morgane-evento.fr/;"9 Rte de Saint-Menehould, 51360 Prunay";51360;0x47e90bfeb9a5f1fb:0x6c2e50da772593e0
Visualtek;Reims;"5,0";21;06 33 36 65 00;contact@visualtek.fr;http://www.visualtek.fr/;"1a Av. des Chenevières, 51370 Saint-Brice-Courcelles";51370;0x47e975e16b025db9:0x1c8c57e01a74c98b
Chamade communication;Reims;"5,0";15;06 75 25 93 07;chamade.communication@gmail.com;http://www.chamade-communication.com/;"48 Rue de Rethel, 51100 Reims";51100;0x47e9757428ed650b:0x1b1b8b2b85b6a424
ECRIN DE LUMIERE;Reims;"4,7";36;06 10 19 18 44;ecrindelumiere@live.fr;http://www.ecrindelumiere.com/;"19 bis Rue de la Haute Borne, 51430 Tinqueux";51430;0x47e9738104c616b5:0x93038fd64b72b2fe
"CHD events - DJ mariage et entreprise, Bar à vinyles & Photobooth";Reims;"5,0";82;06 81 05 80 16;contact@chd-events.com;https://www.chd-events.com/;"22 Rue des Coquelicots, 02400 Bézu-Saint-Germain";02400;0x47e8e50d00dfc01b:0x66cdec8f8bb2fbc6
Elegance Eternelle - Wedding Planner et Designer à Reims;Reims;"5,0";15;07 84 55 72 83;contact@elegance-eternelle.fr;https://elegance-eternelle.fr/;"Pl. Drouet d'Erlon, 51100 Reims";51100;0x4af35c1893808035:0xa0d3fb2e641fd23c
Passion Anim Event (Mariage & Événementiel);Reims;"5,0";23;06 95 91 23 68;contact@pa-event.com;https://www.pa-event.com/;"8 Rue Jean de la Fontaine, 51200 Épernay";51200;0x47e96b0e078d9cd5:0x179ced2749223559
D-jay Animation;Reims;"5,0";31;06 43 63 39 81;djay.animation@hotmail.com;https://djay-animation.com/;"28 Rue des Noués Burets, 51420 Witry-lès-Reims";51420;0x47e9762b8b684deb:0xa715296f76e30fdb
AGENCE FRAD’EVENTS – Agence événementielle dans le Grand Est;Reims;"5,0";29;06 45 49 04 87;contact@fradevents.com;https://fradevents.com/;;;0x47eba9b177a53e31:0x473234c4787c2596
Jean-Eric DJ Animation de mariage - Reims - Laon - Soisson;Reims;"5,0";129;06 31 27 37 92;contact@jean-eric-dj-animation.fr;http://www.jean-eric-dj-animation.fr/;"26 Rue Coligny, 02200 Soissons";02200;0x47e85fc9e0677079:0x45aa21737f261b07
Le Wedding Champenois;Reims;"4,8";17;06 15 86 59 32;leweddingchampenois@gmail.com;http://leweddingchampenois.fr/;"48 Av. du Général de Gaulle, 51110 Warmeriville";51110;0x47e97522dbe5603f:0x6bdfb0eeaeb4145a
JHD events;Reims;"5,0";28;06 58 86 12 48;events-jhd@gmail.com;http://www.jhd-events.com/;"45 Rue de Tinchon, 59300 Valenciennes";59300;0x4a4ad809a9865261:0xe6fa3e13704a341e
MCD Evenementiel;Reims;"5,0";37;06 58 24 53 40;ceduplex@free.fr;https://www.facebook.com/mcdevenement/;;;0x47e8256ec15dbd61:0x55c8d90ed870b98f
Colibri dit Oui !;Reims;"5,0";15;06 08 15 46 27;contact@colibriditoui.fr;http://colibriditoui.fr/;;;0x47e975eda41706e9:0x41feec52bff95811
Pro Anim Event Dj Amine;Toulon;"5,0";29;06 12 56 70 90;proanimevent@gmail.com;https://proanimevent.com/;"19 Rue Victor Reymonenq, 83000 Toulon";83000;0x12c91b1d47b71875:0x9b53e6505ba62767
Eugène;Toulon;"5,0";15;06 75 20 33 68;contact@eugene-mentiel.fr;https://eugene-mentiel.fr/;"29 Rue de Siou Blanc, 83100 Toulon";83100;0x12c91bbc6ca9378b:0x8af1552691bf8e65
SR Magic Events - Magicien Toulon - Anniversaire Mariage;Toulon;"5,0";158;06 51 58 69 52;contact@sr-magicevents.fr;https://sr-magicevents.fr/;"432 Rue du Dr Barrois, 83000 Toulon";83000;0x8ae8ced7ec05e6fd:0xa6451499586925b4
Var Events | Agence événementielle Toulon;Toulon;"5,0";55;07 59 66 48 76;contact@var-events.com;https://www.var-events.com/;"167 Av. Louis Lagrange, 83130 La Garde";83130;0xac0a30e65293ce4b:0x90a0b34c55b3c1c7
A.C Wedding-Event;Toulon;"5,0";26;;ac.weddingevent@gmail.com;http://www.acweddingevent.com/;"63 Bd de la Martille, 83000 Toulon";83000;0x12cea5e4096c7e2b:0xf9c51d7274ac30a6
Evenement mariage;Toulon;"5,0";60;07 86 55 58 24;info@evenementmariage.com;http://www.evenementmariage.com/;"92 Av. Jean-Baptiste Ivaldi, 83500 La Seyne-sur-Mer";83500;0x12c905e5bd7e34c3:0x9f66fc84061c6d29
Mad in Event;Toulon;"4,6";27;04 94 20 34 24;contact@madinevent.com;https://madinevent.com/;"9 Rue Corneille, 83000 Toulon";83000;0x12c9183b6155d4d3:0x8a34e33b55c8781f
Simadeous;Toulon;"5,0";37;09 73 50 02 66;nicolas@estellin.fr;http://www.simadeous.com/;"90 Rue de Domremy, 83200 Toulon";83200;0x12c91bebb7ec5f95:0xa83f411f11742320
Prestige Evenements;Toulon;"4,7";72;04 94 20 75 10;contact@prestige-evenements.fr;http://www.prestige-evenements.fr/;"167 Av. Alphonse Lavallée, 83130 La Garde";83130;0x12c919b28985fa9b:0x186bba4c76272179
"Le Chic Set - DJ JAY, Généraliste & Chic";Toulon;"5,0";20;06 59 00 98 36;generalistdj@gmail.com;http://www.djmariagevar.fr/;"932 Chem. de l'Evescat, 83500 La Seyne-sur-Mer";83500;0x12c903c70dcf97b9:0x712d9a73d925e910
Mademoiselle Events;Toulon;"4,9";21;06 50 16 96 30;contact@mademoiselle-events.com;http://www.mademoiselle-events.com/;"170 ave pierre gille de gennes, 83210 La Farlède";83210;0x12cddac9dc14683b:0x258fe8325e5fae8d
DreamEvent Location;Toulon;"5,0";20;06 14 64 51 28;dreameventlocation@gmail.com;https://www.dream-event-location.fr/;"17 Chem. des Romarins, 83500 La Seyne-sur-Mer";83500;0x3e129ee2839513f:0x2ad54620b891b5df
Anim' à coeur;Toulon;"5,0";20;06 14 64 51 28;dreameventlocation@gmail.com;https://www.dream-event-location.fr/;"17 Chem. des Romarins, 83500 La Seyne-sur-Mer";83500;0x12c9056844634ba7:0x4df389d7e53eacd8
